root	part of	tree
root	is a component of	plant
stem	is a part of	flower
sepal	is a part of	flower
filament	is a part of	string
thread	is a component of	fabric
fiber	is a component of	yarn
yarn	is a component of	fabric
strand	is a component of	rope
loop	is a component of	rope
coil	is a component of	spring
mattress	is a component of	bed
bed	part of	house
room	part of	house
wall	part of	house
floor	part of	house
leg	part of	chair
table	part of	room
tablecloth	is a component of	table
cup	is a component of	table setting
plate	is a component of	table setting
fork	is a component of	table setting
knife	is a component of	table setting
spoon	is a component of	table setting
bowl	is a component of	table setting
saucer	is a component of	table setting
sleeve	part of	shirt
collar	part of	shirt
zipper	is a component of	jacket
pocket	part of	jacket
strap	part of	backpack
buckle	is a component of	belt
buckle	is a component of	strap
strap	is a component of	belt
buckle	is a component of	buckle
frame	part of	picture
glass	is a component of	window
pane	part of	window
pane	is a component of	glass
handle	is a component of	door
panel	is a component of	door
rod	is a component of	gear
pipe	is a component of	plumbing
pipe	is a component of	water supply
hose	is a component of	plumbing
valve	is a component of	water supply
filter	is a component of	water supply
gauge	is a component of	engine
gauge	is a component of	instrument
leaf	is a part of	tree
finger	is a part of	hand
screw	is a part of	machine
pedal	is a part of	bicycle
leg	is a part of	chair
cog	is a part of	gear
panel	is a part of	computer
pedal	is a part of	musical instrument
bolt	is a part of	nut
engine	is a part of	car
spine	is a part of	back
gear	is a part of	engine
key	is a part of	keyboard
string	is a part of	violin
hammer	is a part of	toolbox
beam	is a part of	house
rudder	is a part of	boat
rod	is a part of	telescope
hub	is a part of	wheel
lug	is a part of	aircraft
sail	is a part of	ship
axle	is a part of	vehicle
lens	is a part of	camera
lever	is a part of	machine
spring	is a part of	mattress
rotor	is a part of	helicopter
fin	is a part of	aircraft
gear	is a part of	clock
propeller	is a part of	airplane
turbine	is a part of	power plant
rod	is a part of	guitar
piston	is a part of	pump
pulley	is a part of	elevator
wing	is a part of	airplane
rudder	is a part of	submarine
gear	is a part of	generator
spindle	is a part of	sewing machine
piston	is a part of	air compressor
propeller	is a part of	boat
gear	is a part of	gearbox
rod	is a part of	drill
sail	is a part of	sailboat
gear	is a part of	printer
lever	is a part of	crane
propeller	is a part of	hovercraft
gear	is a part of	wind turbine
piston	is a part of	engine block
gear	is a part of	gear box
spring	is a part of	trampoline
gear	is a part of	mill
piston	is a part of	engine head
wheel	is a part of	wagon
pedal	is a part of	exercise bike
gear	is a part of	gear grinder
gear	is a part of	hand drill
piston	is a part of	power unit
propeller	is a part of	drone
rod	is a part of	pump
gear	is a part of	milling machine
piston	is a part of	engine cylinder
wheel	is a part of	train
propeller	is a part of	hoverplane
gear	is a part of	electric motor
gear	is a part of	milling drill
spring	is a part of	bed
wheel	is a part of	tractor
lever	is a part of	excavator
piston	is a part of	gas engine
gear	is a part of	gear cutter
spring	is a part of	sofa
wheel	is a part of	wheelchair
piston ring	is a component of	engine
gearshift	is a component of	car
bolt	is a component of	door
screw	is a component of	drawer
valve spring	is a component of	engine
rotor	is a component of	engine
lug nut	is a component of	wheel
axle nut	is a component of	wheel
rim	is a part of	wheel
chainring	is a component of	bicycle
clutch	is a component of	car
pedal	is a part of	sewing machine
lug	is a part of	tire
seat	is a part of	chair
spring	is a component of	shock absorber
pedal	is a part of	motorcycle
keycap	is a part of	keyboard
seatbelt	is a part of	car
rotor	is a component of	washing machine
buttonhole	is a part of	shirt
cylinder head	is a component of	engine
bolt	is a component of	anchor
hubcap	is a part of	wheel
pedal	is a part of	excavator
valve cover	is a component of	engine
screwdriver	is a component of	toolbox
piston pin	is a component of	engine
valve guide	is a component of	engine
flywheel	is a component of	engine
pedal	is a part of	skateboard
seat	is a part of	airplane
wheel nut	is a component of	wheel
nut	is a component of	screw
bearing	is a component of	wheel
leaf spring	is a component of	suspension
key	is a part of	keychain
rotor	is a component of	fan
cam	is a component of	engine
wheel stud	is a component of	wheel
pedal	is a part of	forklift
button	is a part of	mouse
seatbelt	is a part of	chair
pedal	is a part of	snowmobile
rotor	is a component of	generator
seat	is a part of	sofa
wheel	is a part of	aircraft
blade	is a part of	wind turbine
engine	is a component of	car
rod	is a part of	engine
cell	is a part of	tissue
leaf	is a part of	plant
key	is a part of	lock
bolt	is a component of	screwdriver
fin	is a part of	airplane
rudder	is a component of	boat
handle	is a part of	cup
wheel	is a component of	locomotive
valve	is a part of	pipe
handle	is a part of	cane
gear	is a component of	clock
blade	is a part of	lawn mower
axis	is a part of	wheel
piston	is a part of	cylinder
cog	is a component of	clock
engine	is a component of	airplane
valve	is a part of	water pipe
axis	is a part of	gear
rotor	is a component of	helicopter
gear	is a component of	watch
piston	is a part of	cylinder block
valve	is a part of	engine
gear	is a component of	bicycle
leaf	is a part of	branch
gear	is a part of	differential
wheel	is a component of	train
key	is a part of	piano
pin	is a component of	safety pin
valve	is a part of	faucet
stem	is a part of	tree
gear	is a component of	gear train
engine	is a component of	generator
valve	is a part of	gate valve
wheel	is a component of	handcart
axis	is a part of	steering wheel
gear	is a component of	gearbox
engine	is a component of	tractor
leaf	is a part of	cabbage
pin	is a component of	zipper
valve	is a part of	water pump
blade	is a part of	plane
stem	is a part of	succulent
gear	is a component of	transmission system
axis	is a part of	rotor
blade	is a part of	helicopter
handle	is a part of	broom
gear	is a component of	gear wheel
fin	is a part of	shark
handle	is a part of	axe
button	is a part of	shirt
spoke	is a component of	wheel
lug	is a part of	golf club
frame	is a component of	bicycle
paddle	is a part of	canoe
blade	is a part of	knife
fin	is a part of	dolphin
fork	is a part of	fork lift
plate	is a part of	plate reader
hubcap	is a component of	wheel
propeller	is a component of	airplane
bolt	is a component of	nut
shaft	is a component of	turbine
clip	is a part of	zipper
rod	is a component of	piston
valve	is a component of	pipe
seal	is a component of	engine
fin	is a part of	sail
button	is a part of	radio
rod	is a component of	crane
arm	is a part of	robot
lens	is a part of	telescope
gear	is a part of	clockwork
clip	is a part of	tie
arm	is a part of	robot arm
button	is a part of	game controller
valve	is a component of	heart
seal	is a component of	ship
key	is a component of	keycard
pin	is a component of	bearing
clip	is a part of	cable
cylinder	is a component of	rifle
arm	is a part of	crutch
piston	is a component of	pump
lug	is a part of	hubcap
spring	is a component of	bed frame
wheel	is a component of	skateboard
fin	is a part of	airplane wing
seal	is a component of	gate
clip	is a part of	wallet
rod	is a component of	handle
wing	is a component of	airplane
piston	is a component of	machine
wing	is a part of	plane
wheel	is a component of	bicycle
screw	is a component of	computer
screw	is a part of	bolt
gear	is a part of	wheel
key	is a component of	keyboard
key	is a part of	computer
blade	is a component of	wind turbine
valve	is a part of	cylinder
nut	is a part of	screw
spoke	is a part of	bicycle
pedal	is a part of	exercise equipment
rudder	is a part of	steering system
handle	is a part of	vehicle
axle	is a part of	machinery
pedal	is a component of	machine
pedal	is a part of	industrial equipment
clip	is a component of	circuit board
clip	is a part of	electronic device
screwdriver	is a part of	toolkit
hub	is a part of	bicycle
bearing	is a part of	machinery
plate	is a part of	engine
plate	is a part of	machine
spring	is a component of	suspension
spring	is a part of	vehicle
socket	is a component of	drill
socket	is a part of	toolkit
engine	is a component of	vehicle
engine	is a part of	machine
shaft	is a component of	transmission
shaft	is a part of	machinery
bearing	is a component of	engine
gearshift	is a part of	car
gearshift	is a component of	vehicle
lug	is a part of	bolt
lug	is a part of	fastener
lug	is a component of	wheel
pulley	is a component of	system
pulley	is a part of	machine
leaf	part of	branch
pulley	is a part of	mechanism
pulley	is a part of	device
rod	is a part of	machinery
rod	is a component of	transmission
nut	is a part of	bolt
nut	is a part of	fastener
nut	is a component of	hardware
gear	is a part of	machine
ratchet	is a part of	wrench
ratchet	is a part of	tool
rod	is a part of	tool
piston ring	is a part of	machinery
camshaft	is a part of	vehicle
camshaft	is a part of	machine
crankshaft	is a part of	vehicle
crankshaft	is a part of	machinery
bolt	is a component of	screw
screw	is a component of	bottle
key	is a component of	keychain
string	is a part of	guitar
rod	is a component of	bicycle
eye	is a part of	face
brick	is a component of	wall
pipe	is a component of	pipe organ
button	is a part of	garment
nail	is a part of	shoe
rod	is a component of	fishing rod
lens	is a part of	glasses
screw	is a component of	light bulb
cog	is a component of	gear
rivet	is a component of	aircraft
plate	is a part of	plate spinner
lid	is a part of	box
lens	is a part of	microscope
rivet	is a component of	ship
hub	is a component of	flywheel
nail	is a part of	shoe heel
button	is a part of	shirt sleeve
blade	is a part of	saw
tube	is a component of	tire
axle	is a component of	cart
pedal	is a component of	exercise bike
screw	is a component of	faucet
screw	is a component of	chair
piston	is a component of	engine block
rod	is a component of	antenna
lid	is a part of	lunchbox
spring	is a component of	mattress topper
lens	is a part of	binoculars
plate	is a part of	dish
nail	is a part of	shoe sole
rivet	is a component of	airplane
rod	is a component of	microphone
screw	is a component of	door
button	is a part of	shoe
tube	is a component of	umbrella
gear	is a component of	gearshift
blade	is a part of	razor
rod	is a component of	pencil
nail	is a part of	boot
handle	is a part of	bag
screw	is a component of	coffee maker
hub	is a component of	dynamo
rivet	is a component of	boat
lid	is a part of	trunk
tube	is a component of	vacuum
nail	is a part of	glove
fin	is part of	fish
branch	is a part of	tree
root	is part of	plant
handle	is part of	door
blade	is a component of	knife
screen	is a part of	television
sail	is a component of	boat
panel	is a component of	computer
leaf	is a part of	spinach
handle	is a part of	basket
stem	is part of	plant
page	is a part of	calendar
tube	is a component of	pipe
cable	is a component of	internet
blade	is a component of	fan
wheel	is a component of	cart
pedal	is a part of	piano
line	is a part of	drawing
page	is a part of	magazine
screw	is a component of	anchor
button	is a part of	coat
lid	is a part of	jar
rod	is a component of	rodent
rod	is a component of	rod mill
wheel	is a component of	wheelchair
wire	is a component of	phone
tube	is a component of	tube sock
axis	is a component of	wheel
pin	is a part of	lock
button	is a part of	uniform
screen	is a part of	phone
stem	is part of	flower
handle	is a part of	umbrella
line	is a part of	graph
page	is a part of	report
pedal	is a part of	organ
page	is a part of	diary
screen	is a part of	computer
page	is a part of	textbook
lid	is a part of	cover
stem	is part of	vine
handle	is a part of	handlebar
wire	is a component of	chain
rod	is a component of	cane
blade	is a component of	knife sharpener
button	is a part of	vest
screw	is a component of	drill
button	is a part of	glove
axis	is a component of	bearing
wheel	is a component of	wheelbarrow
stem	is part of	daisy
feather	is a part of	bird
tooth	is a part of	jaw
bone	is a part of	skeleton
nerve	is a part of	brain
handle	is a part of	tool
gear	is a component of	engine
strut	is a component of	building
stem	is a part of	leafy green
wing	is a part of	butterfly
claw	is a part of	bird
lever	is a component of	machine
pulley	is a component of	elevator
tendon	is a part of	muscle
fiber	is a part of	rope
handle	is a part of	equipment
button	is a component of	garment
strap	is a component of	backpack
wheel	is a component of	gear
chain	is a component of	bicycle
shaft	is a component of	machine
spring	is a component of	clock
leg	is a part of	insect
joint	is a part of	bone
segment	is a part of	bone
core	is a part of	peach
seed	is contained in	pomegranate
pin	is a part of	key
link	is a component of	chain
tire	is a component of	motorcycle
fin	is a part of	whale
leaf	is a part of	lettuce
petal	is a part of	rose
petal	is a part of	daisy
rod	is a part of	harp
beam	is a part of	bridge
beam	is a part of	building
rafter	is a part of	roof
fin	is a part of	sailboat
fin	is a part of	submarine
wing	is a part of	glider
brick	is a part of	wall
screw	is a part of	nut
door	is a part of	house
bolt	is a part of	lock
thread	is a part of	rope
root	is a part of	tree
panel	is a part of	cabinet
stem	is a part of	stem cell
lug	is a part of	trunk
screw	is a part of	screwdriver
axle	is a part of	wheel
socket	is a part of	wrench
pin	is a part of	zipper
shaft	is a part of	engine
strut	is a part of	airframe
cylinder	is a part of	engine
hinge	is a part of	door
bolt	is a part of	anchor
joint	is a part of	pipe
gear	is a part of	gearshift
lug	is a part of	wheel well
shaft	is a part of	crankshaft
axle	is a part of	motorcycle
frame	is a part of	bicycle
lug	is a part of	lug nut
bracket	is a part of	shelf
panel	is a part of	instrument panel
rod	is a part of	rodent
bolt	is a part of	crossbow
thread	is a part of	string
pin	is a part of	button
plate	is a part of	tray
socket	is a part of	socket wrench
wheel	is a part of	exercise bike
axle	is a part of	wheelchair
pin	is a part of	earring
plate	is a part of	platelet
panel	is a part of	dashboard
joint	is a part of	elbow
pin	is a part of	compass
gear	is a part of	gearset
blade	is a part of	lawnmower
rod	is a part of	rodentia
thread	is a part of	thread count
handle	is a part of	bucket
plate	is a part of	saucer
lug	is a part of	lug wrench
blade	is a part of	fan blade
pin	is a part of	tie clip
petal	part of	flower
key	part of	piano
handle	part of	bag
button	part of	shirt
stem	part of	flower
engine	part of	car
pedal	part of	bicycle
leg	part of	table
cylinder	is a component of	typewriter
rudder	part of	boat
propeller	part of	airplane
hub	part of	wheel
axle	is a component of	door
blade	part of	fan
console	part of	computer
microphone	part of	sound system
receiver	is a component of	radio
antenna	part of	satellite
turbine	is a component of	windmill
spoke	part of	wheel
strut	part of	bridge
engine	part of	plane
piston	part of	engine
axle	part of	car
handle	part of	mug
blade	part of	windmill
paddle	part of	canoe
fin	part of	fish
wing	part of	glider
shaft	is a component of	gear
engine	part of	ship
fin	part of	shark
blade	part of	airplane
leaf	part of	succulent
engine	part of	submarine
rotor	is a component of	windmill
engine	part of	tractor
paddle	part of	kayak
blade	part of	turbine
axle	part of	truck
turbine	is a component of	power plant
engine	part of	train
wing	part of	drone
leaf	part of	plant
engine	part of	airplane
key	part of	keychain
handle	part of	cane
wing	part of	aircraft
propeller	part of	boat
leaf	part of	fern
axle	part of	gate
engine	part of	truck
propeller	part of	wind
root	is a part of	plant
rod	is a component of	car
limb	is a part of	body
arm	is a part of	body
wing	is a part of	bird
wheelbarrow	is a part of	wheelbarrow set
nut	is a part of	tree
trunk	is a part of	tree
leaf	is a part of	stem
pin	is a part of	wheel
foot	is a part of	leg
toe	is a part of	foot
tooth	is a part of	mouth
wheel	is a component of	motorcycle
leaf	is a part of	leafy plant
pedal	is a component of	motorcycle
socket	is a part of	wheel
bolt	is a part of	engine
stem	is a part of	leafy plant
wheel	is a component of	wagon
screw	is a part of	door
wheel	is a component of	tricycle
key	is a part of	keyring
pin	is a part of	engine
handle	is a part of	hammer
trunk	is a part of	elephant
paddle	is a part of	boat
tongue	is a part of	mouth
rudder	is a part of	ship
engine	is a part of	train
arm	is a part of	human body
handle	is a part of	mug
pedal	is a part of	drum
eye	is a part of	human
shell	is a part of	egg
handle	is a part of	saw
core	is a part of	orange
tail	is a part of	lion
wing	is a part of	insect
engine	is a part of	helicopter
tongue	is a part of	lizard
frame	is a part of	bike
eye	is a part of	animal
seat	is a part of	motorcycle
handle	is a part of	spoon
rudder	is a part of	kayak
wing	is a part of	eagle
arm	is a part of	shoulder
handle	is a part of	rake
core	is a part of	pumpkin
seat	is a part of	bench
tongue	is a part of	frog
engine	is a part of	boat
eye	is a part of	dog
stem	is a part of	vegetable
wheel	is a part of	wheelbarrow
handle	is a part of	pitchfork
spine	is a part of	human
core	is a part of	corn
tongue	is a part of	snake
handle	is a part of	shovel
engine	is a part of	tractor
rudder	is a part of	sailboat
seat	is a part of	car
tongue	is a part of	horse
trunk	is a part of	palm tree
engine	is a part of	rocket
tail	is a part of	rabbit
spine	is a part of	turtle
fin	is a part of	squid
string	is a component of	guitar
needle	is a component of	sewing machine
screen	is a part of	smartphone
button	is a component of	remote control
cord	is a component of	headset
panel	is a component of	dashboard
clip	is a component of	magazine
panel	is a component of	cabinet
gear	is a component of	robot
string	is a component of	harp
button	is a part of	toy
page	is a part of	newspaper
screen	is a part of	tv
cord	is a component of	microphone
piston	is a component of	locomotive
button	is a part of	hat
pin	is a part of	brooch
wing	is a part of	pigeon
gear	is a component of	mechanism
clip	is a component of	nail clipper
button	is a part of	badge
hub	is a component of	axle
nut	is a component of	car wheel
cord	is a component of	headphones
page	is a part of	novel
button	is a part of	pin badge
gear	is a component of	printer
plug	is a component of	power strip
leaf	is a part of	kale
clip	is a component of	ruler
wheel	is a component of	exercise bike
cord	is a component of	guitar
brick	is a component of	house
fin	is a component of	airplane
string	is a part of	harp
leaf	part of	vine
piston	is a part of	motor
rivet	is a part of	aircraft
lug	is a component of	suitcase
gear	is a component of	gear system
handle	is a part of	suitcase
cylinder	is a component of	car engine
fin	is a component of	submarine
wheel	is a component of	airplane
lug	is a component of	trunk
lug	is a component of	bag
screw	is a part of	cabinet
screw	is a part of	fence
bolt	is a part of	door
leaf	part of	shrub
key	is a part of	typewriter
fin	is a component of	sailboat
pedal	is a part of	accordion
leaf	part of	bush
gear	is a component of	conveyor belt
button	is a part of	jacket
screw	is a part of	wall
wheel	is a component of	roller skate
rivet	is a part of	airplane
button	is a part of	dress
key	is a part of	calculator
gear	is a component of	machinery
handle	is a part of	luggage
screw	is a part of	bookshelf
leaf	part of	palm tree
thread	is part of	fabric
neuron	is a part of	brain
socket	is a component of	phone
lens	is a part of	eyeglasses
fuse	is a component of	circuit
rod	is a part of	microphone
cable	is a part of	internet
lug	is a part of	boot
motor	is a component of	fan
stud	is a part of	stud finder
lug	is a part of	socket
piston	is a component of	diesel engine
wheel	is a part of	locomotive
plate	is a part of	plateful
screw	is a component of	tap
clip	is a part of	belt
rod	is a part of	piston
piston	is a component of	compressor
handle	is a part of	handbag
socket	is a part of	phone
screw	is a part of	anchor
clip	is a part of	strap
piston	is a component of	air compressor
plate	is a part of	plate set
thread	is part of	rope
handle	is a part of	briefcase
pin	is a part of	piston
piston	is a component of	oil pump
pin	is a part of	stud
stem	is a part of	rose
rod	is a part of	handle
wheel	is a part of	bike
pedal	is a part of	engine
strut	is a component of	bridge
bead	is a component of	necklace
strut	is a component of	aircraft
rudder	is a component of	ship
paddle	is a component of	canoe
blade	is a component of	boat
cylinder	is a component of	rocket
tooth	is a component of	gear
hammer	is a part of	toolset
pick	is a component of	toolset
brush	is a component of	paint
bristle	is a component of	brush
fret	is a component of	guitar
wheel	is a component of	roller coaster
car	is a component of	train
motor	is a component of	car
seat	is a component of	chair
back	is a component of	chair
joint	is a component of	bridge
beam	is a component of	building
joist	is a component of	building
board	is a component of	furniture
wheel	is a component of	ferris wheel
cable	is a component of	elevator
cog	is a component of	gearbox
flange	is a component of	pipe
seal	is a component of	gasket
wire	is a component of	electrical circuit
plug	is a component of	electrical outlet
outlet	is a component of	electrical system
switch	is a component of	electrical system
switch	is a component of	circuit
circuit	is a component of	electrical system
transistor	is a component of	circuit
resistor	is a component of	circuit
inductor	is a component of	circuit
battery	is a component of	electrical device
motor	is a component of	drill
bit	is a component of	drill
drill	is a component of	power tool
sander	is a component of	power tool
cylinder	is a part of	revolver
barrel	is a component of	rifle
stone	is a part of	monument
leaf	part of	cabbage
engine	is a component of	plane
cylinder	is a part of	pen
lid	part of	box
handle	part of	door
wing	part of	bird
rudder	part of	ship
lid	part of	pot
shaft	is a part of	gear
plate	is a component of	plate
lever	part of	jack
button	is a component of	mouse
wheel	is a component of	truck
screw	is a component of	picture frame
lid	part of	can
handle	part of	gate
pin	is a component of	compass
leaf	part of	lettuce
rudder	part of	kayak
blade	part of	boat
cylinder	is a part of	pistol
stem	part of	celery
key	is a component of	piano
lid	part of	container
handle	part of	luggage
piston	is a component of	turbine
gear	is a component of	drill
stem	part of	corn
lid	part of	jar
rudder	part of	sailboat
leaf	part of	broccoli
stem	part of	potato
gear	is a component of	car
screw	is a component of	camera
handle	part of	suitcase
button	is a component of	coat
pin	is a component of	brooch
leaf	part of	spinach
finger	part of	hand
toe	part of	foot
leg	part of	body
tooth	part of	mouth
hair	part of	head
finger nail	part of	finger
muscle	part of	arm
artery	part of	circulatory system
heart	part of	circulatory system
valve	part of	heart
lung	part of	respiratory system
nose	part of	face
jaw	part of	face
tongue	part of	mouth
brain	part of	head
kneecap	part of	knee
kneecap	part of	leg
ribs	part of	thorax
spinal cord	part of	backbone
stomach	part of	digestive system
pancreas	part of	digestive system
liver	part of	digestive system
intestines	part of	digestive system
bone	part of	skeleton
eye	part of	head
iris	part of	eye
pupil	part of	eye
retina	part of	eye
cornea	part of	eye
conjunctiva	part of	eye
lens	part of	eye
vitreous humor	part of	eye
eye	part of	face
eyebrow	part of	face
earlobe	part of	ear
ear canal	part of	ear
eardrum	part of	ear
cochlea	part of	ear
tympanic membrane	part of	ear
lobe	part of	ear
macula	part of	retina
macula	part of	eye
optic nerve	part of	eye
sclera	part of	eye
nucleus	is a component of	atom
pet	is a part of	zoo
nail	is a component of	shoe
handle	is a component of	tool
screw	is a part of	fastener
beam	is a component of	bridge
blade	is a part of	airplane
wheel	is a component of	vehicle
axis	is a component of	circle
plate	is a part of	dinnerware
blade	is a component of	lawnmower
handle	is a component of	knife
handle	is a component of	shovel
axis	is a component of	rotor
part	is a component of	whole
wheel	is a component of	aircraft
pedal	is a component of	pedalboard
piston	is a component of	hydraulic system
cylinder	is a component of	barrel
handle	is a component of	hammer
axis	is a component of	gear
axis	is a component of	steering column
blade	is a component of	saw
handle	is a component of	bucket
gear	is a component of	speedometer
piston	is a component of	combustion engine
axis	is a component of	gyroscope
part	is a component of	system
rod	is a component of	lever
axis	is a component of	turntable
handle	is a component of	pail
screw	is a part of	socket
hub	is a component of	bicycle
hand	part of	arm
head	part of	chicken
claw	is a part of	bear
gear	is a part of	watch
engine	is a part of	airplane
trunk	part of	elephant
gear	is a part of	bicycle
cable	is a part of	computer
screen	is a part of	laptop
engine	is a part of	locomotive
head	is a part of	mouse
wheel	is a part of	cart
plate	is a part of	plate rack
axle	is a part of	cart
wheel	is a part of	shopping cart
head	is a part of	camera
rod	is a part of	lever
spring	is a part of	door
screen	is a part of	smartwatch
engine	is a part of	generator
blade	is a part of	scissor
head	is a part of	robot
handle	is a part of	vacuum
fin	is a part of	ray
handle	is a part of	vacuum cleaner
piston	is a part of	cylinder head
wheel	is a part of	handcart
handle	is a part of	toolset
fin	is a part of	manta ray
engine	is a part of	submarine
rod	is a part of	antenna
handle	is a part of	ladder
hand	is a part of	glove
blade	is a part of	turbine
screw	is a part of	computer
tube	is a part of	tire
wheel	is a part of	car
pipe	is a part of	pipeline
button	is a part of	remote control
pipe	is a part of	plumbing system
handle	is a part of	doorbell
bolt	is a part of	machine
clip	is a part of	electrical connector
wheel	is a part of	carousel
cap	is a part of	bottle
hinge	is a part of	gate
button	is a part of	controller
lug	is a part of	hub
tire	is a part of	bicycle
cap	is a part of	hat
clip	is a part of	zip
nut	is a part of	machine
tube	is a part of	hose
cap	is a part of	lid
rim	is a part of	hat
lug	is a part of	axle
handle	is a part of	siren
button	is a part of	calculator
clip	is a part of	wire
tube	is a part of	pipe
handle	is a part of	faucet
cap	is a part of	pen
nail	is a part of	wall
clip	is a part of	earphone
tube	is a part of	exhaust
screw	is a part of	drill
handle	is a part of	gate
pin	is a part of	collar
nut	is a part of	rivet
clip	is a part of	magazine
screw	is a component of	nut
blade	is a part of	sword
lens	is a part of	eye
wheel hub	is a component of	wheel
plate	is a part of	computer
engine	is a part of	aircraft
tire	is a part of	wheel
eye	is a part of	skull
stem	is a part of	leaf
gear	is a part of	mechanism
wheel	is a part of	motorcycle
wheel	is a part of	bicycle
handlebars	is a part of	bicycle
cylinder	is a component of	printer
socket	is a part of	wall
handle	is a part of	plier
wheel	is a component of	shopping cart
engine	is a component of	boat
gear	is a component of	geartrain
hammerhead	is a part of	mallet
cylinder	is a component of	tube
propeller	is a component of	wind turbine
bearing	is a component of	gear
lug	is a component of	tire
lid	is a part of	bucket
gear	is a component of	gearset
stem	is a part of	seed
propeller	is a component of	drone
lid	is a part of	can
feather	is a component of	bird
cog	is a component of	gear system
shaft	is a component of	pump
wheelbarrow	is a component of	gardening tool
screwdriver	is a component of	toolkit
pipe	is a component of	plumbing system
rotor	is a component of	aircraft engine
fin	is a component of	fish
handlebar	is a component of	bicycle
fin	is a component of	shark
propeller	is a component of	aircraft
socket	is a component of	engine
fin	is a component of	whale
strut	is a component of	aircraft wing
plate	is a component of	plate rack
cable	is a component of	computer network
lug	is a component of	nut
bearing	is a component of	machine
bolt head	is a component of	screw
clip	is a component of	binding
plate	is a component of	saucer
screw head	is a component of	screw
clip	is a component of	hair tie
wheel rim	is a component of	wheel
rudder	is a component of	sailboat
nut	is a component of	nutcracker
nut	is a component of	socket wrench
hub cap	is a component of	wheel
pin	is a component of	connector
gear case	is a component of	gearbox
clip	is a component of	paper clip
fin	is a component of	dolphin
screw cap	is a component of	screw
strut	is a component of	suspension
spring seat	is a component of	spring
keycap	is a component of	keyboard
plate	is a component of	dinner plate
propeller shaft	is a component of	propeller
rivet	is a component of	metalwork
lug nut	is a component of	axle
wheel nut	is a component of	car
button	is a component of	remote
clip	is a component of	binder
rudder	is a component of	yacht
gear housing	is a component of	gearbox
strut	is a component of	landing gear
valve	is a component of	faucet
rod	is a part of	arm
wire	is a component of	circuit
pipe joint	is a component of	plumbing
blade	is a part of	airplane wing
stem	is a part of	mushroom
valve seat	is a component of	engine
bearing cap	is a component of	engine
shaft	is a component of	helicopter
lever	is a part of	door
cylinder liner	is a component of	engine
rotor shaft	is a component of	turbine
axle housing	is a component of	wheel
bearing ball	is a component of	bearing
bearing housing	is a component of	bearing
valve stem	is a component of	engine
stem	part of	plant
handlebar	is a part of	bicycle
drum	is a component of	washing machine
rod	part of	pipe
bearing	is a part of	wheel
motor	is a component of	electric scooter
gearwheel	is a component of	gear
needle	is a part of	sewing machine
sail	is a part of	boat
axis	is a part of	shaft
lever	is a part of	seesaw
bearing ball	is a part of	bearing
valve	is a component of	pipeline
clutch	is a component of	transmission
bearing housing	is a component of	engine
propeller shaft	is a component of	airplane
gearbox	is a component of	car
cogwheel	is a component of	gear
